title,rating,ranking
Choujuu Kishin Dancougar: God Bless Dancougar,6.51,6016
Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,6.51,6017
Crayon Shin-chan Gaiden: Omocha Wars,6.51,6018
Dame x Prince Anime Caravan,6.51,6019
Doraemon (2005) Specials,6.51,6020
Dororon Enma-kun Meeramera,6.51,6021
Etotama Specials,6.51,6022
Fushigi no Umi no Nadia Omake Gekijou,6.51,6023
Fuyu no Sonata Episode 0,6.51,6024
Gakuen Heaven,6.51,6025
Getter Robo G,6.51,6026
Go! Go! Itsutsugo Land,6.51,6027
Gundam: G no Reconguista Movie I - Ike! Core Fighter,6.51,6028
HenSemi,6.51,6029
Hidamari Sketch: Chou Hidamatsuri Special,6.51,6030
Huckleberry Finn Monogatari,6.51,6031
Ie Naki Ko (Movie),6.51,6032
Juushin Liger,6.51,6033
K: Missing Kings - Manner Movie,6.51,6034
Kanokon: Manatsu no Dai Shanikusai Specials,6.51,6035
Kochouki: Wakaki Nobunaga,6.51,6036
Konpeki no Kantai,6.51,6037
Kuiba: Zhi Shiwanhuoji,6.51,6038
Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,6.51,6039
Lu Shidai,6.51,6040
Mahou Shoujo Site,6.51,6041
Master Mosquiton '99,6.51,6042
"Minami Kamakura Koukou Joshi Jitenshabu: Kita yo, Taiwan!",6.51,6043
009 Re:Cyborg,6.50,6044
Ai no Gakkou Cuore Monogatari,6.50,6045
Akai Ito,6.50,6046
Bannou Bunka Neko-Musume (1998),6.50,6047
Cardfight!! Vanguard G: Z,6.50,6048
Choujikuu Seiki Orguss,6.50,6049
"Chuunibyou demo Koi ga Shitai! Movie: Take On Me - Weekly Short Movie ""Kotatsu DE Photo Session""",6.50,6050
Ohedo Julia-Night,6.49,6101
Oniichan dakedo Ai sae Areba Kankeinai yo ne!,6.49,6102
"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken Specials",6.49,6103
Perman (1983),6.49,6104
Pokemon: Pikachu no Dokidoki Kakurenbo,6.49,6105
Puzzle & Dragons Cross,6.49,6106
Qualidea Code,6.49,6107
Red,6.49,6108
Ro-Kyu-Bu! SS Recap,6.49,6109
Shiawase Sou no Okojo-san,6.49,6110
Shigofumi Picture Drama,6.49,6111
Shukufuku no Campanella: La Campanella Della Benedizione,6.49,6112
Sojunghan Nal-ui Kkum,6.49,6113
Sonic: Night of the WereHog,6.49,6114
Superflat Monogram,6.49,6115
Sword Art Online Alternative: Gun Gale Online - Refrain,6.49,6116
Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,6.49,6117
Upotte!!,6.49,6118
Wo de Ni Tian Shen Qi,6.49,6119
X²: Double X,6.49,6120
Yakunara Mug Cup mo,6.49,6121
Yami Shibai 2,6.49,6122
Ai Zai Xiyuan Qian,6.49,6123
Aikatsu Planet!,6.49,6124
Altered Carbon: Resleeved,6.49,6125
Anime Koukyoushi: Jungle Taitei,6.49,6126
Aozora Shoujo-tai,6.49,6127
Atashin'chi Movie,6.49,6128
Binan Koukou Chikyuu Boueibu Happy Kiss!,6.49,6129
Cardfight!! Vanguard G,6.49,6130
Citrus,6.49,6131
ClassicaLoid 2nd Season,6.49,6132
DD Hokuto no Ken (2013),6.49,6133
Death March kara Hajimaru Isekai Kyousoukyoku,6.49,6134
Egao,6.49,6135
Esper Mami,6.49,6136
God Eater 3,6.49,6137
Grenadier: Hohoemi no Senshi Specials,6.49,6138
Hajimete no Gal: Hajimete no Bunkasai,6.49,6139
Hare Tokidoki Buta (TV),6.49,6140
Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,6.49,6141
Hayan Ma-eum Baeggu,6.49,6142
Joshikousei: Girl's High Specials,6.49,6143
Kanojo mo Kanojo,6.49,6144
Karakuri Kiden: Hiwou Senki,6.49,6145
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: The Final - Ryoutsu Kakichi Saigo no Hi,6.49,6146
Kokoro Toshokan,6.49,6147
Konchuu Monogatari Minashigo Hutch (1989),6.49,6148
Mirai Shounen Conan 2: Taiga Daibouken,6.49,6149
Mobile Suit Gundam AGE,6.49,6150
Alps no Shoujo Heidi: Alm no Yama-hen,6.48,6151
Amaenaide yo!!,6.48,6152
Bad Boys,6.48,6153
Bakuon!!,6.48,6154
Battle Athletess Daiundoukai,6.48,6155
Bleach: Gotei 13 Omake,6.48,6156
Bomberman B-Daman Bakugaiden,6.48,6157
Chameleon (OVA),6.48,6158
Coppelion,6.48,6159
"Dakara Boku wa, H ga Dekinai. Recap",6.48,6160
Dog Days Recap,6.48,6161
Dokkiri Doctor,6.48,6162
"Doraemon Movie: Boku, Momotarou no Nanna no Sa",6.48,6163
Duan Nao,6.48,6164
Freezing Vibration Specials,6.48,6165
Futatsu no Kurumi,6.48,6166
Gakkatsu!,6.48,6167
Gundam vs Hello Kitty,6.48,6168
Gyouten Ningen Batsealer,6.48,6169
Hitorigurashi no Shougakusei,6.48,6170
Hua Jiang Hu Zhi Bu Liang Ren,6.48,6171
Hulu Xiongdi,6.48,6172
Ie Naki Ko Remy Specials (2001),6.48,6173
Jinsei,6.48,6174
Jue Ji,6.48,6175
Jumping,6.48,6176
Just Awake,6.48,6177
Karakuri no Kimi,6.48,6178
Kinkyuu Hasshin Saver Kids,6.48,6179
Monster Strike: Rain of Memories,6.48,6180
Nurarihyon no Mago: Gekitou Dai Futsal Taikai! Nuragumi W Cup!!,6.48,6181
Oneechan ga Kita: Hajimete no… Kitaa!,6.48,6182
Pokemon: Senritsu no Mirage Pokemon,6.48,6183
Project A-Ko 2: Daitokuji Zaibatsu no Inbou,6.48,6184
Ryuuseiki Gakusaver,6.48,6185
Seikoku no Dragonar,6.48,6186
Street Fighter Alpha: Generations,6.48,6187
Take Your Way,6.48,6188
Robot Girls Z,6.47,6201
The Marshmallow Times,6.48,6189
Universe,6.48,6190
Vatican Kiseki Chousakan: Majo no Soup,6.48,6191
Wan Jie Chun Qiu,6.48,6192
Yousei Florence,6.48,6193
Ys,6.48,6194
Yuuki Yuuna wa Yuushabu Shozoku,6.48,6195
"Ore, Twintail ni Narimasu.",6.47,6196
Pokemon: Odoru Pokemon Himitsu Kichi,6.47,6197
Precure All Stars Movie: Haru no Carnival♪,6.47,6198
Qiang Shen Ji,6.47,6199
R-15,6.47,6200
Rokumon Tengai Mon Colle Knights,6.47,6202
Romeo to Cinderella wo Utattemita,6.47,6203
Rozen Maiden: Meitantei Kunkun - Duell Walzer,6.47,6204
Sexy Commando Gaiden: Sugoi yo!! Masaru-san Specials,6.47,6205
Sonic X,6.47,6206
Sore ga Seiyuu!: Petit Uchiage,6.47,6207
Spirit of Wonder: China-san no Yuuutsu,6.47,6208
Ta ga Tame no Alchemist,6.47,6209
The iDOLM@STER Cinderella Girls: Special Program,6.47,6210
Toaru Kagaku no Accelerator: Tobidase Ippou-san - Hachamecha Kaishingeki,6.47,6211
Tono to Issho: Gantai no Yabou,6.47,6212
Trepanation,6.47,6213
Tsuki no Waltz,6.47,6214
Uchuu Kazoku Carlvinson,6.47,6215
Weekender Girl,6.47,6216
Xiao Men Shen,6.47,6217
Yuugen Kaisha,6.47,6218
Yuusha Raideen,6.47,6219
Absolute Duo,6.47,6220
Arata Kangatari,6.47,6221
Ashita Genki ni Nare!: Hanbun no Satsumaimo,6.47,6222
Atarashii Sekai,6.47,6223
Black Jack: Heian Sento,6.47,6224
Cheburashka Arere?,6.47,6225
Cinderella Girls Gekijou: Climax Season,6.47,6226
Comic Party Revolution OVA,6.47,6227
Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,6.47,6228
Crying Freeman,6.47,6229
Demon Dance Tokyo,6.47,6230
Denshin Mamotte Shugogetten,6.47,6231
Di Gi Charat Summer Special 2000,6.47,6232
Digimon Survive: Prologue Movie,6.47,6233
"Dr. Slump Movie 02: ""Hoyoyo!"" Uchuu Daibouken",6.47,6234
Dragon Ball Z: Atsumare! Gokuu World,6.47,6235
Fluximation,6.47,6236
Futakoi,6.47,6237
Gal to Kyouryuu,6.47,6238
Gegege no Kitarou: Nippon Bakuretsu,6.47,6239
Gekiganger 3: The Movie,6.47,6240
Gifuu Doudou!!: Kanetsugu to Keiji,6.47,6241
Girls & Panzer Movie: Cinematic Concert - Fushou Akiyama Yukari no Sensha Kouza - Shoujun-hen,6.47,6242
Godzilla 1: Kaijuu Wakusei,6.47,6243
Harukanaru Toki no Naka de: Hachiyou Shou OVA,6.47,6244
Himawari!!,6.47,6245
Hyakka Ryouran: Samurai After Specials,6.47,6246
Ichiban Kuji Natsume Yuujinchou: Nyanko-sensei to Hana Shirabe,6.47,6247
Infini-T Force,6.47,6248
Inugami-san to Nekoyama-san: Nekoyama-san to Onsen Ryokou,6.47,6249
Iwa Kakeru!: Sport Climbing Girls,6.47,6250
"Kono Naka ni Hitori, Imouto ga Iru!",6.56,5751
Kurogane no Linebarrels Specials,6.56,5752
Love Get Chu,6.56,5753
Naisho no Tsubomi,6.56,5754
Nisoku Hokou,6.56,5755
Norn9: Norn+Nonet,6.56,5756
Oda Cinnamon Nobunaga,6.56,5757
Parasite Dolls,6.56,5758
Patalliro! Stardust Keikaku,6.56,5759
Phantom: Requiem for the Phantom Picture Drama,6.56,5760
Piyoko ni Omakase pyo!,6.56,5761
Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,6.56,5762
Queen's Blade: Gyokuza wo Tsugu Mono,6.56,5763
Queen's Blade: Utsukushiki Toushi-tachi,6.56,5764
Sora no Manimani Specials,6.56,5765
Sora yori mo Tooi Basho: Yokoku,6.56,5766
Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters,6.56,5767
Sword Art Online II: Sword Art Offline II,6.56,5768
Tales of the Abyss Special Fan Disc,6.56,5769
The Kabocha Wine,6.56,5770
Toki wa Meguru: Tokyo Station,6.56,5771
Tokkou,6.56,5772
Tokyo ESP,6.56,5773
With All Our Hearts,6.56,5774
Yami to Boushi to Hon no Tabibito,6.56,5775
Yatterman,6.56,5776
Nanatsu-iro REALiZE,6.55,5777
Onegai♪My Melody Kirara★,6.55,5778
Ooyasan wa Shishunki!,6.55,5779
Palme no Ki,6.55,5780
Parade,6.55,5781
Persona: Trinity Soul,6.55,5782
Phantasy Star Online 2: Episode Oracle,6.55,5783
Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,6.55,5784
Pucca 2,6.55,5785
Puchimas!: Petit iDOLM@STER Episode 0,6.55,5786
Puni Puni☆Poemii,6.55,5787
Reideen,6.55,5788
Seton Doubutsuki: Risu no Banner,6.55,5789
Sky Girls Specials,6.55,5790
Slow Step,6.55,5791
Super Doll Licca-chan,6.55,5792
Touka Gettan,6.55,5793
Trava: Fist Planet,6.55,5794
Urasekai Picnic,6.55,5795
Yoza-Quar!,6.55,5796
Yuuki Yuuna wa Yuushabu Shozoku 3,6.55,5797
.hack//Intermezzo,6.55,5798
Action Heroine Cheer Fruits,6.55,5799
Africa no Salaryman (TV),6.55,5800
Kaibutsu-kun,6.47,6251
Kaibutsu-kun (1980),6.47,6252
Katasumi no Uroko,6.47,6253
Kämpfer für die Liebe,6.47,6254
Keijo!!!!!!!! Specials,6.47,6255
Ketsuekigata-kun! 2,6.47,6256
Kishin Douji Zenki Gaiden: Anki Kitan,6.47,6257
Koro no Dai Sanpo,6.47,6258
Kyoto Animation: Meiji-hen,6.47,6259
"Kyou, Koi wo Hajimemasu",6.47,6260
Last Exile: Ginyoku no Fam - Adjournment,6.47,6261
Miami Guns,6.47,6262
Mission-E,6.47,6263
Mob Psycho Mini,6.47,6264
100-man no Inochi no Ue ni Ore wa Tatteiru,6.46,6265
91 Days: Mijikai Rousoku,6.46,6266
Akashic Re:cords,6.46,6267
Alien Alien wo Utattemita,6.46,6268
Amon: Devilman Mokushiroku,6.46,6269
Anemone,6.46,6270
Area 88 Movie,6.46,6271
Assault Lily: Bouquet,6.46,6272
Bai Ye Ling Long,6.46,6273
Centaur no Nayami,6.46,6274
Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,6.46,6275
Crystal Clear,6.46,6276
Devilman,6.46,6277
Di Gi Charat Tsuyu Specials,6.46,6278
Dragon Ball GT,6.46,6279
Escha Chron,6.46,6280
Future Card Buddyfight Triple D,6.46,6281
Future GPX Cyber Formula: Early Days Renewal,6.46,6282
Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,6.46,6283
Gokinjo Monogatari the Movie,6.46,6284
"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",6.46,6285
"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo",6.46,6286
Joshiochi!: 2-kai kara Onnanoko ga... Futtekita!?,6.46,6287
Kurenai Sanshirou,6.46,6288
Kuusou Kagaku Sekai Gulliver Boy,6.46,6289
L/R: Licensed by Royal,6.46,6290
Lupin III (2015): Italian Game,6.46,6291
Manga Mitokoumon,6.46,6292
Massugu ni Ikou.,6.46,6293
Mitsubachi Maya no Bouken,6.46,6294
One Pound Gospel,6.46,6295
Otogi Juushi Akazukin OVA,6.46,6296
Pokemon Movie 17: Hakai no Mayu to Diancie,6.46,6297
Power Stone,6.46,6298
Princess Principal: Ange Report,6.46,6299
Ragnarök The Animation,6.46,6300
Shoujo Shuumatsu Jugyou,6.46,6301
Shouwa Monogatari (Movie),6.46,6302
Sukeban Deka,6.46,6303
Tenchi Muyou! Ryououki 5th Season,6.46,6304
Tenki no Ko CMs,6.46,6305
Tenkuu Senki Shurato: Sousei e no Anto,6.46,6306
Terra e...,6.46,6307
Tokyo 7th Sisters: Bokura wa Aozora ni Naru,6.46,6308
Touken Ranbu: Hanamaru - Makuai Kaisouroku,6.46,6309
Xiao Qian,6.46,6310
Nekojiru Gekijou Jirujiru Original,6.45,6311
Osomatsu-kun,6.45,6312
Pet,6.45,6313
Pingu in the City (2018),6.45,6314
Pokemon Introductory Recap,6.45,6315
Pokemon XY SP: Road to Kalos,6.45,6316
Rokka no Yuusha Picture Drama,6.45,6317
Sabu to Ichi Torimono Hikae,6.45,6318
Sakura Taisen: Katsudou Shashin,6.45,6319
Sasuga no Sarutobi,6.45,6320
Shi Wan Ge Leng Xiaohua Movie 1,6.45,6321
UFO Robo Grendizer tai Great Mazinger,6.45,6322
Utakata Hanabi,6.45,6323
Vividred Operation,6.45,6324
Yadosagashi,6.45,6325
Yin Yang Shi: Ping An Wu Yu,6.45,6326
Yoku Wakaru Gendai Mahou,6.45,6327
Youjuu Toshi,6.45,6328
Yuri Seijin Naoko-san (2012),6.45,6329
Yuu☆Yuu☆Hakusho: Eizou Hakusho - Opening Ending Encyclopedia,6.45,6330
Bakugan Battle Brawlers: New Vestroia,6.45,6331
Baldr Force Exe Resolution,6.45,6332
Blue Seed 1.5,6.45,6333
Blue Seed 2,6.45,6334
Cannon Busters,6.45,6335
Chikyuu ga Ugoita Hi,6.45,6336
Cinderella Girls Gekijou: Kayou Cinderella Theater,6.45,6337
Clockwork Planet,6.45,6338
Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,6.45,6339
eX-Driver: Nina & Rei Danger Zone,6.45,6340
Gall Force 1: Eternal Story,6.45,6341
Gangsta. Recap,6.45,6342
Ginyuu Mokushiroku Meine Liebe,6.45,6343
Heibai Wushang 2nd Season,6.45,6344
Hua Jiang Hu Zhi Bu Liang Ren 2nd Season,6.45,6345
I''s Pure Bonus,6.45,6346
Jagainu-kun,6.45,6347
Jib,6.45,6348
Kiitarou Shounen no Youkai Enikki,6.45,6349
Koneko no Chi: Ponponra Dairyokou,6.45,6350
Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,6.45,6351
Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi - Interval,6.45,6352
Kuiba II: Dazhan Yuan Yang Jie,6.45,6353
Kyoushirou to Towa no Sora,6.45,6354
Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,6.45,6355
Midnight Eye: Gokuu,6.45,6356
Akaneiro ni Somaru Saka,6.44,6357
Akanesasu Shoujo,6.44,6358
Arrow Emblem Grand Prix no Taka,6.44,6359
Baby Princess 3D Paradise 0 [Love],6.44,6360
Binzume Yousei,6.44,6361
Buta,6.44,6362
Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,6.44,6363
Classroom☆Crisis: Tabi no Haji wa Uwanuri,6.44,6364
Cutey Honey,6.44,6365
Danchigai: Juusan Goutou Sentou Ikitai!!,6.44,6366
Di Wang Gong Lue,6.44,6367
Dorami & Doraemons: Space Land's Critical Event,6.44,6368
Eoneu Nal Jameseo Kkaeeoboni Bagelyeoga Doeeo Isseotda,6.44,6369
Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,6.44,6370
F-Zero: Falcon Densetsu,6.44,6371
Fastening Days,6.44,6372
Fortune Quest L,6.44,6373
Freedom Previsited,6.44,6374
Fushigi no Kuni no Alice,6.44,6375
Gakumon!: Ookami Shoujo wa Kujikenai,6.44,6376
Galo Sengen,6.44,6377
Gegege no Kitarou (1971),6.44,6378
Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,6.44,6379
Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu,6.44,6380
Hello Harinezumi: Satsui no Ryoubun,6.44,6381
Himitsu no Akko-chan 3,6.44,6382
Hitomi no Naka no Shounen: Juugo Shounen Hyouryuuki,6.44,6383
Interlude,6.44,6384
Kagaku Ninja-tai Gatchaman II,6.44,6385
Kagewani: Shou,6.44,6386
Karasu Tengu Kabuto,6.44,6387
Kira Kira 5th Anniversary Live Anime: Kick Start Generation,6.44,6388
Legend of Regios,6.44,6389
Luger Code 1951,6.44,6390
Mahoutsukai Sally 2,6.44,6391
Mashiro-iro Symphony: The Color of Lovers Picture Drama,6.44,6392
Monster Strike,6.44,6393
Morita-san wa Mukuchi. Specials,6.44,6394
Musaigen no Phantom World: Limitless Phantom World,6.44,6395
Nanatsu no Taizai: Kamigami no Gekirin,6.44,6396
Nihon Chinbotsu 2020,6.44,6397
One Room Third Season,6.44,6398
Persona 5 the Animation,6.44,6399
Pianoman,6.44,6400
Pokemon: Meloetta no Kirakira Recital,6.44,6401
Pretty Rhythm: All Star Selection,6.44,6402
Princess Princess Specials,6.44,6403
Prism Ark,6.44,6404
Ring ni Kakero 1: Sekai Taikai-hen,6.44,6405
Rockman Hoshi ni Negai wo,6.44,6406
Saint October,6.44,6407
Senran Kagura Specials,6.44,6408
Senyoku no Sigrdrifa,6.44,6409
SmaSTATION-3 SMAnime,6.44,6410
Space Cobra Pilot,6.44,6411
Tantei Kageki Milky Holmes TD,6.44,6412
Tejina-senpai,6.44,6413
"The iDOLM@STER Cinderella Girls: Starlight Stage - 5th Anniversary! ""Go Just Go!"" PV",6.44,6414
The World of Golden Eggs,6.44,6415
Time Bokan Series: Yattodetaman,6.44,6416
Tori no Uta,6.44,6417
Yume de Aetara (TV),6.44,6418
Monkey Turn V,6.43,6419
Murenase! Seton Gakuen Special,6.43,6420
Mushrambo (2008),6.43,6421
Nezha Nao Hai,6.43,6422
One Off,6.43,6423
Otousan wa Ai no Hito,6.43,6424
Persona 4 the Animation: A Brief Lesson on Izanagi & Izanami,6.43,6425
Pokemon Movie 15: Kyurem vs. Seikenshi,6.43,6426
Pokemon Ranger: Hikari no Kiseki,6.43,6427
Qing Chi Hong Xiaodou Ba!,6.43,6428
RahXephon Specials,6.43,6429
Sakura Taisen: Ecole de Paris,6.43,6430
Sakura Taisen: Le Nouveau Paris,6.43,6431
Sasurai no Taiyou,6.43,6432
Sengoku Collection,6.43,6433
Shakotan★Boogie,6.43,6434
Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,6.43,6435
Show By Rock!! Short!!,6.43,6436
Sore Ike! Anpanman,6.43,6437
Tactical Roar,6.43,6438
Takamiya Nasuno Desu!: Teekyuu Spin-off,6.43,6439
Takunomi.,6.43,6440
Gundam Build Fighters Specials,6.52,5951
Haiiro no Saga,6.52,5952
K-On!!: Ura-On!!,6.52,5953
KO Seiki Beast Sanjuushi,6.52,5954
Kobo-chan,6.52,5955
Koukaku no Pandora,6.52,5956
Lan Mo de Hua,6.52,5957
Tetsujin 28-gou: Hakuchuu no Zangetsu,6.43,6441
Transformers: The☆Headmasters,6.43,6442
Tropical-Rouge! Precure Petit Tobikome! Collaboration ♡ Dance Party!,6.43,6443
Uchuu Senshi Baldios,6.43,6444
Video Senshi Lezarion,6.43,6445
Yakyuukyou no Uta,6.43,6446
Yodaka no Hoshi,6.43,6447
Yume Tsukai,6.43,6448
Ashita e Free Kick,6.43,6449
Astro Boy: Tetsuwan Atom - Getsumen Kichi - Kieta Robot no Nazo,6.43,6450
Lupin III: Babylon no Ougon Densetsu,6.52,5958
Madoromi no Vevara,6.52,5959
Minami no Shima no Dera-chan,6.52,5960
Miru Tights,6.52,5961
Miyakawa-ke no Kuufuku,6.52,5962
Morita-san wa Mukuchi.,6.52,5963
Nagasaki 1945: Angelus no Kane,6.52,5964
Natsu-iro no Sunadokei,6.52,5965
Neo Ranga,6.52,5966
Nezumi Monogatari: George to Gerald no Bouken,6.52,5967
Omoi no Kakera,6.52,5968
Onigamiden,6.52,5969
Ore wa Teppei,6.52,5970
Peace Maker Kurogane Movie 2: Yuumei,6.52,5971
PetoPeto-san,6.52,5972
Pingu in the City,6.52,5973
Pokemon Movie 18: Ring no Choumajin Hoopa,6.52,5974
Puso Ni Comi,6.52,5975
Redial,6.52,5976
Ring ni Kakero 1: Nichibei Kessen-hen,6.52,5977
RobiHachi,6.52,5978
Saikyou Ginga Ultimate Zero: Battle Spirits,6.52,5979
Shanshui Qing,6.52,5980
Shin Ace wo Nerae!,6.52,5981
Shu,6.52,5982
Soukyuu no Fafner: Arcadian Memory,6.52,5983
Teekyuu 2 Specials,6.52,5984
Toutotsu ni Egypt Shin,6.52,5985
Uchuu Kuubo Blue Noah,6.52,5986
"Wake Up, Girls! Shin Shou",6.52,5987
White Album,6.52,5988
Windaria,6.52,5989
Yumedamaya Kidan,6.52,5990
Z/X: Ignition,6.52,5991
Monster Musume no Oishasan,6.51,5992
Mushikago no Cagaster,6.51,5993
Nyani ga Nyandaa Nyandaa Kamen,6.51,5994
Nyoro-n Churuya-san,6.51,5995
Pokemon: Pikachu no Fuyuyasumi,6.51,5996
Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara,6.51,5997
Sakugasaku,6.51,5998
Sangokushi: Dai Ichi Bu - Eiyuu-tachi no Yoake,6.51,5999
Shining Tears X Wind,6.51,6000
Boukentai: Mori no Yuusha,6.43,6451
Boys Be...,6.43,6452
Brave Beats,6.43,6453
Bungou to Alchemist: Shinpan no Haguruma,6.43,6454
Cobalt World,6.43,6455
Cross Fight B-Daman,6.43,6456
Da Wang Bu Gaoxing,6.43,6457
Detonator Orgun,6.43,6458
Drifters (OVA): Kokuou-sama Goranshin,6.43,6459
Eromanga-sensei,6.43,6460
Fatal Fury: Legend of the Hungry Wolf,6.43,6461
Fight Ippatsu! Juuden-chan!! OVA,6.43,6462
Future Card Buddyfight Battsu,6.43,6463
Gakkou no Kaidan (OVA),6.43,6464
Galilei Donna,6.43,6465
Guomin Laogong Dai Huijia 2nd season,6.43,6466
Hakubo,6.43,6467
Hamster Club,6.43,6468
Hana no Mahoutsukai Mary Bell,6.43,6469
Himeyuri,6.43,6470
Kanokon,6.43,6471
Karakuri Pierrot wo Utattemita,6.43,6472
Kenka Banchou Otome: Girl Beats Boys,6.43,6473
Kero Kero Chime,6.43,6474
Koi to Uso OVA,6.43,6475
Kudan,6.43,6476
Kyou kara Omoide,6.43,6477
Live On Cardliver Kakeru,6.43,6478
.hack//G.U. Trilogy: Parody Mode,6.42,6479
Android Ana Maico 2010,6.42,6480
Can Ci Pin: Fangzhu Xingkong,6.42,6481
Card Wang: Mix Master,6.42,6482
Cardfight!! Vanguard Gaiden: If,6.42,6483
Chou Seimeitai Transformers Beast Wars Neo,6.42,6484
Chousoku Henkei Gyrozetter,6.42,6485
Code-E,6.42,6486
Darwin's Game: Log Line,6.42,6487
Detective Conan: Chase the Mysterious Comet Monster!,6.42,6488
Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,6.42,6489
"Dragon, Ie wo Kau.",6.42,6490
Eat-Man,6.42,6491
Feng Wei Ying Xiong,6.42,6492
Fire Emblem Heroes Book III Movie：Cohort of the Dead,6.42,6493
Fusha no Sha,6.42,6494
Gakkatsu! 2nd Season,6.42,6495
Gatchaman,6.42,6496
Genji Monogatari,6.42,6497
Getsuyoubi no Tawawa,6.42,6498
Girls Bravo: First Season,6.42,6499
Granblue Fantasy,6.42,6500
Comic Party Revolution,6.50,6051
Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,6.50,6052
Eden's Bowy,6.50,6053
Fortune Dogs,6.50,6054
Fumetsu no Anata e: Fushi no Tabiji,6.50,6055
Girls & Panzer Movie: 3-pun Chotto de Wakaru!! Girls & Panzer,6.50,6056
Gundam Build Divers Prologue,6.50,6057
Hi☆sCoool! SeHa Girls,6.50,6058
Hurricane Polymar,6.50,6059
iDOLM@STER Xenoglossia,6.50,6060
IS: Infinite Stratos 2,6.50,6061
Kimagure Mercy,6.50,6062
Koisuru Shirokuma Tokubetsu-ban,6.50,6063
Kuromajo-san ga Tooru!!,6.50,6064
La Seine no Hoshi,6.50,6065
Mahou no Angel Sweet Mint,6.50,6066
Mama wa Poyopoyo Saurus ga Osuki,6.50,6067
Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,6.50,6068
Milabo,6.50,6069
Miracle☆Train: Oedo-sen e Youkoso,6.50,6070
Mirai Nikki (TV): Ura Mirai Nikki,6.50,6071
Miss Monochrome The Animation 2,6.50,6072
Mou Ichido Luminous,6.50,6073
Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,6.50,6074
Night Head 2041,6.50,6075
Oishinbo,6.50,6076
Onkyo Seimeitai Noiseman,6.50,6077
Pokemon Diamond & Pearl Atsumare! Pokemon Planet Center,6.50,6078
Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,6.50,6079
Pokemon: Pika Pika Hoshizora Camp,6.50,6080
Salad Juu Yuushi Tomatoman,6.50,6081
Senran Kagura Estival Versus: Mizugi-darake no Zenyasai,6.50,6082
Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,6.50,6083
Shirogane no Ishi: Argevollen,6.50,6084
Soukou Kihei Votoms: Case;Irvine,6.50,6085
Starship Troopers: Red Planet,6.50,6086
Teekyuu 3 Specials,6.50,6087
Tentai Senshi Sunred: Short Corner,6.50,6088
The Hakkenden: Shin Shou,6.50,6089
Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,6.50,6090
To Heart 2,6.50,6091
Toaru Majutsu no Index-tan III,6.50,6092
Triage X: Recollection XOXO,6.50,6093
Turn A Gundam I Movie: Earth Light,6.50,6094
Youkai Watch,6.50,6095
Yuusha Exkaiser,6.50,6096
Zeno: Kagirinaki Ai ni,6.50,6097
Moetan Specials,6.49,6098
Nande Koko ni Sensei ga!?,6.49,6099
Nozoki Ana,6.49,6100
Hakushaku to Yousei Specials,6.42,6501
Hamelin no Violin Hiki: The Movie,6.42,6502
Hataraku Onii-san! no 2!,6.42,6503
IDOLiSH7 Tokubetsu Bangumi: Kimi to Furikaeranaito!,6.42,6504
Ikkitousen,6.42,6505
Jungle Taitei: Susume Leo!,6.42,6506
